timestamp,vehicle_speed_mph,map_speed_mph,pos_x,pos_z,webots_connected,detected_speed,confirmed_speed,confidence,is_overspeed,is_temporary
110.68,30.9,30.0,18.57,0.32,1,30,0,0.694,0,0
110.77,30.9,30.0,17.26,0.32,1,30,0,0.604,0,0
110.864,30.9,30.0,17.26,0.32,1,30,30,0.664,0,0
110.919,30.9,30.0,15.92,0.32,1,30,30,0.643,0,0
110.978,30.9,30.0,14.58,0.32,1,30,30,0.601,0,0
111.04,30.9,30.0,14.58,0.32,1,0,0,0.0,0,0
111.117,30.9,30.0,12.54,0.32,1,30,0,0.666,0,0
111.181,30.9,30.0,11.17,0.32,1,30,0,0.628,0,0
111.244,30.9,30.0,11.17,0.32,1,30,30,0.739,0,0
111.314,31.0,30.0,9.79,0.32,1,30,30,0.693,0,0
111.38,31.0,30.0,9.79,0.32,1,0,0,0.0,0,0
111.448,31.0,30.0,8.41,0.32,1,0,0,0.0,0,0
111.515,31.0,30.0,8.41,0.32,1,0,0,0.0,0,0
111.584,31.0,30.0,7.03,0.32,1,0,0,0.0,0,0
111.647,31.1,30.0,4.95,0.32,1,0,0,0.0,0,0
111.716,31.1,30.0,4.95,0.32,1,0,0,0.0,0,0
111.779,31.1,30.0,3.56,0.32,1,0,0,0.0,0,0
111.844,31.1,30.0,3.56,0.32,1,0,0,0.0,0,0
111.914,31.1,30.0,2.17,0.32,1,0,0,0.0,0,0
111.978,31.1,30.0,2.17,0.32,1,0,0,0.0,0,0
112.047,31.1,30.0,0.78,0.32,1,0,0,0.0,0,0
112.113,31.1,30.0,-0.61,0.32,1,0,0,0.0,0,0
112.179,31.1,30.0,-0.61,0.32,1,0,0,0.0,0,0
112.246,31.1,30.0,-2.69,0.32,1,0,0,0.0,0,0
112.313,31.1,30.0,-2.69,0.32,1,0,0,0.0,0,0
112.421,31.1,30.0,-4.08,0.32,1,0,0,0.0,0,0
112.489,31.1,30.0,-5.47,0.32,1,0,0,0.0,0,0
112.554,31.1,30.0,-5.47,0.32,1,0,0,0.0,0,0
112.618,31.1,30.0,-6.86,0.32,1,0,0,0.0,0,0
112.68,31.1,30.0,-8.25,0.32,1,0,0,0.0,0,0
112.748,31.1,30.0,-8.25,0.32,1,0,0,0.0,0,0
112.809,31.1,30.0,-10.33,0.32,1,0,0,0.0,0,0
112.878,31.1,30.0,-10.33,0.32,1,0,0,0.0,0,0
112.946,31.1,30.0,-11.72,0.32,1,0,0,0.0,0,0
113.01,31.1,30.0,-11.72,0.32,1,0,0,0.0,0,0
113.075,31.1,30.0,-13.11,0.32,1,0,0,0.0,0,0
113.148,31.1,30.0,-13.11,0.32,1,0,0,0.0,0,0
113.21,31.1,30.0,-14.5,0.32,1,30,0,0.713,0,0
113.277,31.1,30.0,-15.88,0.32,1,0,0,0.0,0,0
113.343,31.1,30.0,-15.88,0.32,1,0,0,0.0,0,0
113.412,31.1,30.0,-17.97,0.32,1,30,0,0.71,0,0
113.472,31.1,30.0,-17.97,0.32,1,30,0,0.868,0,0
113.514,31.1,30.0,-19.36,0.32,1,30,30,0.876,0,0
113.581,31.1,30.0,-19.36,0.32,1,30,30,0.924,0,0
113.654,31.1,30.0,-20.74,0.32,1,30,30,0.876,0,0
113.708,31.1,30.0,-20.74,0.32,1,30,30,0.811,0,0
113.774,31.1,30.0,-22.13,0.32,1,0,0,0.0,0,0
113.85,31.1,30.0,-22.13,0.32,1,30,0,0.765,0,0
113.916,31.1,30.0,-23.52,0.32,1,30,0,0.704,0,0
113.982,31.1,30.0,-23.52,0.32,1,30,30,0.789,0,0
114.043,31.1,30.0,-25.6,0.32,1,30,30,0.679,0,0
114.113,31.0,30.0,-26.99,0.32,1,30,30,0.693,0,0
114.182,31.0,30.0,-26.99,0.32,1,30,30,0.655,0,0
114.244,31.0,30.0,-28.38,0.32,1,30,30,0.748,0,0
114.317,31.0,30.0,-29.77,0.32,1,0,0,0.0,0,0
114.382,31.0,30.0,-29.77,0.32,1,30,0,0.662,0,0
114.443,31.0,30.0,-31.15,0.32,1,0,0,0.0,0,0
114.514,31.0,30.0,-31.15,0.32,1,30,0,0.739,0,0
114.575,31.0,30.0,-33.23,0.32,1,30,0,0.758,0,0
114.648,31.0,30.0,-33.23,0.32,1,30,30,0.702,0,0
114.71,31.0,30.0,-34.62,0.32,1,30,30,0.787,0,0
114.779,31.0,30.0,-36.01,0.32,1,30,30,0.713,0,0
114.843,31.0,30.0,-36.01,0.32,1,30,30,0.698,0,0
114.915,31.0,30.0,-37.4,0.32,1,30,30,0.754,0,0
114.982,31.0,30.0,-37.4,0.32,1,30,30,0.843,0,0
115.045,31.0,30.0,-38.78,0.32,1,30,30,0.84,0,0
115.115,31.0,30.0,-38.78,0.32,1,30,30,0.822,0,0
115.182,31.1,30.0,-40.87,0.32,1,30,30,0.845,0,0
115.247,31.0,30.0,-42.26,0.32,1,30,30,0.867,0,0
115.306,31.0,30.0,-42.26,0.32,1,30,30,0.844,0,0
115.376,31.1,30.0,-43.64,0.32,1,30,30,0.871,0,0
115.463,31.1,30.0,-43.64,0.32,1,30,30,0.896,0,0
115.515,31.1,30.0,-45.03,0.32,1,30,30,0.806,0,0
115.579,31.1,30.0,-46.42,0.32,1,30,30,0.853,0,0
115.649,31.1,30.0,-46.42,0.32,1,30,30,0.853,0,0
115.713,31.1,30.0,-48.5,0.32,1,30,30,0.787,0,0
115.783,31.1,30.0,-48.5,0.32,1,30,30,0.806,0,0
115.85,31.1,30.0,-49.89,0.32,1,30,30,0.764,0,0
115.914,31.1,30.0,-49.89,0.32,1,30,30,0.876,0,0
115.982,31.1,30.0,-51.28,0.32,1,30,30,0.903,0,0
116.047,31.1,30.0,-52.67,0.32,1,30,30,0.854,0,0
116.134,31.1,30.0,-52.67,0.32,1,30,30,0.854,0,0
116.247,31.1,30.0,-54.06,0.32,1,30,30,0.846,0,0
116.344,31.1,30.0,-54.06,0.32,1,30,30,0.874,0,0
116.412,30.4,30.0,-56.05,0.32,1,30,30,0.829,0,0
116.48,30.8,30.0,-57.44,0.31,1,30,30,0.82,0,0
116.548,30.8,30.0,-57.44,0.31,1,30,30,0.814,0,0
116.608,31.2,30.0,-58.83,0.35,1,30,30,0.828,0,0
116.677,31.1,30.0,-60.22,0.37,1,30,30,0.817,0,0
116.745,31.1,30.0,-60.22,0.37,1,30,30,0.827,0,0
116.808,31.0,30.0,-61.61,0.37,1,30,30,0.837,0,0
116.876,31.0,30.0,-61.61,0.37,1,30,30,0.805,0,0
116.955,31.0,30.0,-63.68,0.35,1,30,30,0.819,0,0
117.008,31.1,30.0,-65.07,0.35,1,30,30,0.877,0,0
117.076,31.1,30.0,-65.07,0.35,1,30,30,0.882,0,0
117.146,31.0,30.0,-66.46,0.34,1,30,30,0.895,0,0
117.214,31.0,30.0,-66.46,0.34,1,30,30,0.91,0,0
117.275,31.0,30.0,-67.83,0.31,1,30,30,0.917,0,0
117.348,31.0,30.0,-67.83,0.31,1,30,30,0.929,0,0
117.411,31.0,30.0,-69.21,0.3,1,30,30,0.94,0,0
117.479,31.0,30.0,-69.21,0.3,1,30,30,0.936,0,0
117.568,31.1,30.0,-71.27,0.32,1,30,30,0.919,0,0
117.625,31.0,30.0,-72.64,0.32,1,30,30,0.909,0,0
117.687,31.0,30.0,-72.64,0.32,1,30,30,0.796,0,0
117.747,31.0,30.0,-74.0,0.32,1,30,30,0.643,0,0
117.807,31.0,30.0,-75.35,0.32,1,30,30,0.796,0,0
117.872,31.0,30.0,-75.35,0.32,1,0,0,0.0,0,0
117.943,31.0,30.0,-76.69,0.32,1,0,0,0.0,0,0
118.011,31.0,30.0,-76.69,0.32,1,0,0,0.0,0,0
118.075,30.9,30.0,-78.67,0.32,1,0,0,0.0,0,0
118.146,30.9,30.0,-78.67,0.32,1,30,0,0.679,0,0
118.22,31.0,30.0,-79.97,0.32,1,0,0,0.0,0,0
118.291,31.0,30.0,-79.97,0.32,1,0,0,0.0,0,0
118.347,30.9,30.0,-81.26,0.32,1,0,0,0.0,0,0
118.414,30.9,30.0,-81.26,0.32,1,0,0,0.0,0,0
118.477,30.9,30.0,-82.52,0.32,1,0,0,0.0,0,0
118.552,30.9,30.0,-83.77,0.32,1,0,0,0.0,0,0
118.609,30.9,30.0,-83.77,0.32,1,0,0,0.0,0,0
118.673,30.9,30.0,-85.59,0.32,1,0,0,0.0,0,0
118.739,30.9,30.0,-85.59,0.32,1,0,0,0.0,0,0
118.814,30.9,30.0,-86.77,0.32,1,0,0,0.0,0,0
118.882,30.9,30.0,-86.77,0.32,1,0,0,0.0,0,0
118.953,30.9,30.0,-87.92,0.32,1,0,0,0.0,0,0
119.014,30.9,30.0,-89.04,0.32,1,0,0,0.0,0,0
119.083,30.9,30.0,-89.04,0.32,1,0,0,0.0,0,0
119.146,30.9,30.0,-90.13,0.32,1,0,0,0.0,0,0
119.21,30.9,30.0,-90.13,0.32,1,0,0,0.0,0,0
119.275,30.9,30.0,-91.7,0.32,1,0,0,0.0,0,0
119.342,30.9,30.0,-92.7,0.32,1,0,0,0.0,0,0
119.407,30.9,30.0,-92.7,0.32,1,0,0,0.0,0,0
119.477,30.9,30.0,-93.66,0.32,1,0,0,0.0,0,0
119.544,30.9,30.0,-93.66,0.32,1,0,0,0.0,0,0
119.61,30.9,30.0,-94.58,0.32,1,0,0,0.0,0,0
119.676,30.9,30.0,-94.58,0.32,1,30,0,0.621,0,0
119.742,30.9,30.0,-95.47,0.32,1,30,0,0.625,0,0
119.81,30.9,30.0,-96.72,0.32,1,0,0,0.0,0,0
119.879,30.9,30.0,-96.72,0.32,1,0,0,0.0,0,0
119.942,30.9,30.0,-97.5,0.32,1,0,0,0.0,0,0
120.007,30.9,30.0,-97.5,0.32,1,0,0,0.0,0,0
120.069,30.9,30.0,-98.24,0.32,1,0,0,0.0,0,0
120.15,30.9,30.0,-98.24,0.32,1,0,0,0.0,0,0
120.21,30.9,30.0,-98.94,0.32,1,0,0,0.0,0,0
120.278,30.9,30.0,-99.59,0.32,1,0,0,0.0,0,0
120.348,30.9,30.0,-99.59,0.32,1,0,0,0.0,0,0
120.408,30.9,30.0,-100.49,0.32,1,0,0,0.0,0,0
120.474,30.9,30.0,-100.49,0.32,1,0,0,0.0,0,0
120.543,30.9,30.0,-101.04,0.32,1,0,0,0.0,0,0
120.611,30.9,30.0,-101.54,0.32,1,0,0,0.0,0,0
120.677,30.9,30.0,-101.54,0.32,1,0,0,0.0,0,0
120.754,30.9,30.0,-102.0,0.32,1,0,0,0.0,0,0
120.805,30.9,30.0,-102.0,0.32,1,0,0,0.0,0,0
120.871,31.0,30.0,-102.41,0.32,1,0,0,0.0,0,0
120.941,31.0,30.0,-102.41,0.32,1,0,0,0.0,0,0
121.01,31.0,30.0,-102.95,0.32,1,0,0,0.0,0,0
121.077,30.9,30.0,-103.25,0.32,1,0,0,0.0,0,0
121.146,30.9,30.0,-103.25,0.32,1,0,0,0.0,0,0
121.212,31.0,30.0,-103.51,0.32,1,0,0,0.0,0,0
121.274,31.0,30.0,-103.51,0.32,1,0,0,0.0,0,0
121.342,31.0,30.0,-103.73,0.32,1,0,0,0.0,0,0
121.41,31.0,30.0,-103.73,0.32,1,0,0,0.0,0,0
121.477,31.0,30.0,-103.9,0.32,1,0,0,0.0,0,0
121.54,31.1,30.0,-104.09,0.32,1,0,0,0.0,0,0
121.604,31.1,30.0,-104.09,0.32,1,0,0,0.0,0,0
121.678,31.1,30.0,-104.2,0.32,1,0,0,0.0,0,0
121.742,31.1,30.0,-104.2,0.32,1,0,0,0.0,0,0
121.807,31.1,30.0,-104.31,0.32,1,0,0,0.0,0,0
121.871,31.1,30.0,-104.41,0.32,1,0,0,0.0,0,0
121.939,31.1,30.0,-104.41,0.32,1,0,0,0.0,0,0
122.01,31.1,30.0,-104.51,0.32,1,0,0,0.0,0,0
122.078,31.1,30.0,-104.51,0.32,1,0,0,0.0,0,0
122.147,31.1,30.0,-104.65,0.32,1,0,0,0.0,0,0
122.21,31.1,30.0,-104.65,0.32,1,0,0,0.0,0,0
122.277,31.1,30.0,-104.73,0.32,1,0,0,0.0,0,0
122.347,31.1,30.0,-104.73,0.32,1,0,0,0.0,0,0
122.404,31.1,30.0,-104.81,0.32,1,0,0,0.0,0,0
122.478,31.1,30.0,-104.88,0.32,1,0,0,0.0,0,0
122.55,31.1,30.0,-104.88,0.32,1,0,0,0.0,0,0
122.615,31.1,30.0,-104.94,0.32,1,0,0,0.0,0,0
122.681,31.1,30.0,-105.02,0.32,1,0,0,0.0,0,0
122.74,31.1,30.0,-105.02,0.32,1,0,0,0.0,0,0
122.809,31.1,30.0,-105.07,0.32,1,0,0,0.0,0,0
122.88,31.1,30.0,-105.07,0.32,1,0,0,0.0,0,0
122.943,31.1,30.0,-105.1,0.32,1,0,0,0.0,0,0
123.017,31.1,30.0,-105.13,0.32,1,0,0,0.0,0,0
123.074,31.1,30.0,-105.13,0.32,1,0,0,0.0,0,0
123.143,31.0,30.0,-105.14,0.32,1,0,0,0.0,0,0
123.21,31.0,30.0,-105.14,0.32,1,0,0,0.0,0,0
123.282,31.0,30.0,-105.09,0.32,1,0,0,0.0,0,0
123.342,31.0,30.0,-105.09,0.32,1,0,0,0.0,0,0
123.407,30.8,30.0,-105.0,0.32,1,0,0,0.0,0,0
123.478,30.8,30.0,-105.0,0.32,1,0,0,0.0,0,0
123.542,30.9,30.0,-104.87,0.32,1,0,0,0.0,0,0
123.606,31.1,30.0,-104.67,0.32,1,0,0,0.0,0,0
123.675,31.1,30.0,-104.67,0.32,1,0,0,0.0,0,0
123.733,31.1,30.0,-104.45,0.32,1,0,0,0.0,0,0
123.767,31.1,30.0,-104.45,0.32,1,0,0,0.0,0,0
123.853,31.1,30.0,-104.45,0.32,1,0,0,0.0,0,0
123.908,31.0,30.0,-104.17,0.32,1,0,0,0.0,0,0
123.978,31.0,30.0,-104.04,0.32,1,0,0,0.0,0,0
124.042,31.0,30.0,-104.04,0.32,1,0,0,0.0,0,0
124.107,31.0,30.0,-103.96,0.32,1,0,0,0.0,0,0
124.182,31.0,30.0,-103.9,0.32,1,0,0,0.0,0,0
124.24,31.0,30.0,-103.9,0.32,1,0,0,0.0,0,0
124.307,31.0,30.0,-103.87,0.32,1,0,0,0.0,0,0
124.373,31.0,30.0,-103.87,0.32,1,0,0,0.0,0,0
124.445,31.0,30.0,-103.88,0.32,1,0,0,0.0,0,0
124.506,31.0,30.0,-103.88,0.32,1,0,0,0.0,0,0
124.567,31.0,30.0,-103.92,0.32,1,0,0,0.0,0,0
124.64,31.0,30.0,-103.98,0.32,1,0,0,0.0,0,0
124.703,31.0,30.0,-103.98,0.32,1,0,0,0.0,0,0
124.78,31.0,30.0,-104.07,0.32,1,0,0,0.0,0,0
124.844,31.0,30.0,-104.07,0.32,1,0,0,0.0,0,0
124.915,31.0,30.0,-104.2,0.32,1,0,0,0.0,0,0
124.973,30.9,30.0,-104.48,0.32,1,0,0,0.0,0,0
125.037,30.9,30.0,-104.48,0.32,1,0,0,0.0,0,0
125.105,30.9,30.0,-104.73,0.32,1,0,0,0.0,0,0
125.171,30.9,30.0,-104.73,0.32,1,0,0,0.0,0,0
125.234,31.2,30.0,-105.03,0.32,1,0,0,0.0,0,0
125.273,31.2,30.0,-105.03,0.32,1,0,0,0.0,0,0
125.337,30.9,30.0,-105.33,0.32,1,0,0,0.0,0,0
125.403,30.9,30.0,-105.33,0.32,1,0,0,0.0,0,0
125.471,30.9,30.0,-105.58,0.32,1,0,0,0.0,0,0
125.542,30.9,30.0,-105.58,0.32,1,0,0,0.0,0,0
125.603,30.9,30.0,-105.85,0.32,1,0,0,0.0,0,0
125.669,30.9,30.0,-105.98,0.32,1,0,0,0.0,0,0
125.747,30.9,30.0,-105.98,0.32,1,0,0,0.0,0,0
125.805,30.8,30.0,-106.06,0.32,1,0,0,0.0,0,0
125.879,30.8,30.0,-106.06,0.32,1,0,0,0.0,0,0
125.936,30.8,30.0,-106.07,0.32,1,0,0,0.0,0,0
126.009,31.0,30.0,-106.02,0.32,1,0,0,0.0,0,0
126.074,31.0,30.0,-106.02,0.32,1,0,0,0.0,0,0
126.14,31.1,30.0,-105.86,0.32,1,0,0,0.0,0,0
126.207,31.1,30.0,-105.86,0.32,1,0,0,0.0,0,0
126.266,31.1,30.0,-105.74,0.32,1,0,0,0.0,0,0
126.331,31.1,30.0,-105.74,0.32,1,0,0,0.0,0,0
126.367,31.1,30.0,-105.63,0.32,1,0,0,0.0,0,0
126.432,31.1,30.0,-105.63,0.32,1,0,0,0.0,0,0
126.465,31.1,30.0,-105.52,0.32,1,0,0,0.0,0,0
126.499,31.1,30.0,-105.52,0.32,1,0,0,0.0,0,0
126.533,31.1,30.0,-105.52,0.32,1,0,0,0.0,0,0
126.573,31.1,30.0,-105.52,0.32,1,0,0,0.0,0,0
126.637,31.1,30.0,-105.41,0.32,1,0,0,0.0,0,0
126.703,31.1,30.0,-105.26,0.32,1,0,0,0.0,0,0
126.77,31.1,30.0,-105.26,0.32,1,0,0,0.0,0,0
126.837,31.1,30.0,-105.15,0.32,1,0,0,0.0,0,0
126.904,31.1,30.0,-105.15,0.32,1,0,0,0.0,0,0
126.971,31.1,30.0,-105.05,0.32,1,0,0,0.0,0,0
127.042,31.1,30.0,-105.05,0.32,1,0,0,0.0,0,0
127.103,31.1,30.0,-104.95,0.32,1,0,0,0.0,0,0
127.168,31.0,30.0,-104.83,0.32,1,0,0,0.0,0,0
127.234,31.0,30.0,-104.83,0.32,1,0,0,0.0,0,0
127.304,31.0,30.0,-104.62,0.32,1,0,0,0.0,0,0
127.371,31.0,30.0,-104.62,0.32,1,0,0,0.0,0,0
127.437,31.1,30.0,-104.46,0.32,1,0,0,0.0,0,0
127.51,31.1,30.0,-104.46,0.32,1,0,0,0.0,0,0
127.579,31.0,30.0,-104.28,0.32,1,0,0,0.0,0,0
127.642,31.0,30.0,-104.28,0.32,1,0,0,0.0,0,0
127.708,31.0,30.0,-104.08,0.32,1,0,0,0.0,0,0
127.774,31.0,30.0,-103.84,0.32,1,0,0,0.0,0,0
127.84,31.0,30.0,-103.84,0.32,1,0,0,0.0,0,0
127.899,30.9,30.0,-103.42,0.32,1,0,0,0.0,0,0
127.971,30.9,30.0,-103.42,0.32,1,0,0,0.0,0,0
128.04,31.0,30.0,-103.09,0.32,1,0,0,0.0,0,0
128.105,31.0,30.0,-103.09,0.32,1,0,0,0.0,0,0
128.172,30.9,30.0,-102.72,0.32,1,0,0,0.0,0,0
128.236,30.9,30.0,-102.31,0.32,1,0,0,0.0,0,0
128.302,30.9,30.0,-102.31,0.32,1,0,0,0.0,0,0
128.372,30.9,30.0,-101.85,0.32,1,0,0,0.0,0,0
128.44,30.9,30.0,-101.85,0.32,1,0,0,0.0,0,0
128.508,30.9,30.0,-101.08,0.32,1,0,0,0.0,0,0
128.57,30.9,30.0,-101.08,0.32,1,0,0,0.0,0,0
128.646,30.9,30.0,-100.51,0.32,1,0,0,0.0,0,0
128.708,30.9,30.0,-99.89,0.32,1,0,0,0.0,0,0
128.775,30.9,30.0,-99.89,0.32,1,0,0,0.0,0,0
128.841,30.8,30.0,-99.22,0.32,1,0,0,0.0,0,0
128.906,30.8,30.0,-99.22,0.32,1,0,0,0.0,0,0
128.97,30.9,30.0,-98.5,0.32,1,0,0,0.0,0,0
129.041,30.9,30.0,-98.5,0.32,1,0,0,0.0,0,0
129.101,30.9,30.0,-97.33,0.32,1,0,0,0.0,0,0
129.168,30.9,30.0,-96.49,0.32,1,0,0,0.0,0,0
129.243,30.9,30.0,-96.49,0.32,1,0,0,0.0,0,0
129.306,30.9,30.0,-95.61,0.32,1,0,0,0.0,0,0
129.38,30.9,30.0,-95.61,0.32,1,0,0,0.0,0,0
129.445,30.9,30.0,-94.69,0.32,1,0,0,0.0,0,0
129.507,30.9,30.0,-93.73,0.32,1,0,0,0.0,0,0
129.577,30.9,30.0,-93.73,0.32,1,0,0,0.0,0,0
129.648,30.9,30.0,-92.21,0.32,1,0,0,0.0,0,0
129.709,30.9,30.0,-92.21,0.32,1,0,0,0.0,0,0
129.774,30.9,30.0,-91.15,0.32,1,0,0,0.0,0,0
129.839,30.9,30.0,-91.15,0.32,1,0,0,0.0,0,0
129.901,30.9,30.0,-90.06,0.32,1,0,0,0.0,0,0
129.971,30.9,30.0,-88.94,0.32,1,0,0,0.0,0,0
130.056,30.9,30.0,-88.94,0.32,1,0,0,0.0,0,0
130.11,30.9,30.0,-88.94,0.32,1,0,0,0.0,0,0
130.179,30.9,30.0,-87.78,0.32,1,0,0,0.0,0,0
130.235,30.9,30.0,-86.0,0.32,1,0,0,0.0,0,0
130.306,30.9,30.0,-84.78,0.32,1,0,0,0.0,0,0
130.37,30.9,30.0,-84.78,0.32,1,0,0,0.0,0,0
130.443,30.9,30.0,-83.53,0.32,1,0,0,0.0,0,0
130.511,30.9,30.0,-83.53,0.32,1,0,0,0.0,0,0
130.568,30.9,30.0,-82.27,0.32,1,0,0,0.0,0,0
130.639,30.9,30.0,-82.27,0.32,1,0,0,0.0,0,0
130.705,30.9,30.0,-80.98,0.32,1,0,0,0.0,0,0
130.77,31.0,30.0,-79.03,0.32,1,0,0,0.0,0,0
130.838,31.0,30.0,-79.03,0.32,1,0,0,0.0,0,0
130.903,30.9,30.0,-77.7,0.32,1,0,0,0.0,0,0
130.963,30.9,30.0,-77.7,0.32,1,0,0,0.0,0,0
131.04,31.0,30.0,-76.37,0.32,1,0,0,0.0,0,0
131.112,31.0,30.0,-76.37,0.32,1,0,0,0.0,0,0
131.174,30.9,30.0,-75.02,0.32,1,0,0,0.0,0,0
131.24,30.9,30.0,-73.67,0.32,1,0,0,0.0,0,0
131.308,30.9,30.0,-73.67,0.32,1,0,0,0.0,0,0
131.374,31.0,30.0,-71.62,0.32,1,0,0,0.0,0,0
131.439,31.0,30.0,-71.62,0.32,1,0,0,0.0,0,0
131.504,31.0,30.0,-70.24,0.32,1,0,0,0.0,0,0
131.578,31.1,30.0,-68.86,0.32,1,0,0,0.0,0,0
131.637,31.1,30.0,-68.86,0.32,1,0,0,0.0,0,0
131.705,31.1,30.0,-67.47,0.32,1,0,0,0.0,0,0
131.773,31.1,30.0,-67.47,0.32,1,0,0,0.0,0,0
131.833,31.1,30.0,-66.09,0.32,1,0,0,0.0,0,0
131.899,31.0,30.0,-64.02,0.32,1,0,0,0.0,0,0
131.967,31.0,30.0,-64.02,0.32,1,0,0,0.0,0,0
132.032,30.8,30.0,-62.65,0.32,1,0,0,0.0,0,0
132.104,30.8,30.0,-62.65,0.32,1,0,0,0.0,0,0
132.178,30.7,30.0,-61.3,0.32,1,0,0,0.0,0,0
132.238,30.8,30.0,-59.96,0.32,1,0,0,0.0,0,0
132.304,30.8,30.0,-59.96,0.32,1,0,0,0.0,0,0
132.374,31.1,30.0,-58.63,0.32,1,0,0,0.0,0,0
132.444,31.1,30.0,-58.63,0.32,1,0,0,0.0,0,0
132.503,30.6,30.0,-56.64,0.32,1,0,0,0.0,0,0
132.57,30.6,30.0,-56.64,0.32,1,0,0,0.0,0,0
132.638,30.5,30.0,-55.32,0.32,1,0,0,0.0,0,0
132.706,30.4,30.0,-53.98,0.32,1,0,0,0.0,0,0
132.766,30.4,30.0,-53.98,0.32,1,0,0,0.0,0,0
132.835,31.0,30.0,-52.62,0.32,1,0,0,0.0,0,0
132.903,31.0,30.0,-52.62,0.32,1,0,0,0.0,0,0
132.967,30.9,30.0,-51.23,0.32,1,0,0,0.0,0,0
133.038,30.9,30.0,-51.23,0.32,1,0,0,0.0,0,0
133.104,30.9,30.0,-49.16,0.32,1,0,0,0.0,0,0
133.173,30.9,30.0,-49.16,0.32,1,0,0,0.0,0,0
133.24,30.9,30.0,-47.78,0.32,1,0,0,0.0,0,0
133.301,30.9,30.0,-47.78,0.32,1,0,0,0.0,0,0
133.375,31.0,30.0,-46.4,0.32,1,0,0,0.0,0,0
133.437,31.0,30.0,-46.4,0.32,1,0,0,0.0,0,0
133.507,31.0,30.0,-45.01,0.32,1,0,0,0.0,0,0
133.579,31.0,30.0,-43.64,0.32,1,0,0,0.0,0,0
133.652,31.1,30.0,-41.57,0.32,1,0,0,0.0,0,0
133.711,31.1,30.0,-41.57,0.32,1,0,0,0.0,0,0
133.775,31.1,30.0,-40.2,0.32,1,0,0,0.0,0,0
133.866,31.1,30.0,-40.2,0.32,1,0,0,0.0,0,0
133.936,31.1,30.0,-38.83,0.32,1,0,0,0.0,0,0
134.008,31.1,30.0,-37.46,0.32,1,0,0,0.0,0,0
134.073,31.1,30.0,-37.46,0.32,1,0,0,0.0,0,0
134.14,31.1,30.0,-36.08,0.32,1,0,0,0.0,0,0
134.202,31.1,30.0,-34.02,0.32,1,0,0,0.0,0,0
134.271,31.1,30.0,-34.02,0.32,1,0,0,0.0,0,0
134.339,31.1,30.0,-32.64,0.32,1,0,0,0.0,0,0
134.415,31.1,30.0,-32.64,0.32,1,0,0,0.0,0,0
134.467,31.1,30.0,-31.25,0.32,1,0,0,0.0,0,0
134.536,31.1,30.0,-29.87,0.32,1,0,0,0.0,0,0
134.605,31.1,30.0,-29.87,0.32,1,0,0,0.0,0,0
134.673,31.1,30.0,-28.49,0.32,1,0,0,0.0,0,0
134.73,31.1,30.0,-28.49,0.32,1,0,0,0.0,0,0
134.806,31.1,30.0,-26.41,0.32,1,0,0,0.0,0,0
134.876,31.1,30.0,-26.41,0.32,1,0,0,0.0,0,0
134.939,31.1,30.0,-25.02,0.32,1,0,0,0.0,0,0
135.009,31.1,30.0,-23.63,0.32,1,0,0,0.0,0,0
135.076,31.1,30.0,-23.63,0.32,1,0,0,0.0,0,0
135.141,31.1,30.0,-22.24,0.32,1,0,0,0.0,0,0
135.208,31.1,30.0,-22.24,0.32,1,0,0,0.0,0,0
135.271,31.1,30.0,-20.85,0.32,1,0,0,0.0,0,0
135.343,31.1,30.0,-20.85,0.32,1,0,0,0.0,0,0
135.407,31.1,30.0,-18.77,0.32,1,0,0,0.0,0,0
135.469,31.1,30.0,-18.77,0.32,1,0,0,0.0,0,0
135.531,31.1,30.0,-17.38,0.32,1,0,0,0.0,0,0
135.599,31.1,30.0,-15.99,0.32,1,0,0,0.0,0,0
135.676,31.1,30.0,-15.99,0.32,1,0,0,0.0,0,0
135.745,31.1,30.0,-14.61,0.32,1,0,0,0.0,0,0
135.807,31.1,30.0,-14.61,0.32,1,0,0,0.0,0,0
135.867,31.1,30.0,-13.22,0.32,1,0,0,0.0,0,0
135.936,31.1,30.0,-11.14,0.32,1,0,0,0.0,0,0
136.009,31.1,30.0,-11.14,0.32,1,0,0,0.0,0,0
136.07,31.1,30.0,-9.75,0.32,1,0,0,0.0,0,0
136.134,31.1,30.0,-9.75,0.32,1,0,0,0.0,0,0
136.203,31.1,30.0,-8.36,0.32,1,30,0,0.632,0,0
136.269,31.1,30.0,-8.36,0.32,1,0,0,0.0,0,0
136.335,31.1,30.0,-6.97,0.32,1,0,0,0.0,0,0
136.407,31.1,30.0,-5.58,0.32,1,30,0,0.635,0,0
136.469,31.1,30.0,-5.58,0.32,1,30,0,0.882,0,0
136.545,31.1,30.0,-3.5,0.32,1,30,30,0.797,0,0
136.602,31.1,30.0,-2.11,0.32,1,0,0,0.0,0,0
136.665,31.1,30.0,-2.11,0.32,1,30,0,0.724,0,0
136.74,31.1,30.0,-0.72,0.32,1,30,0,0.662,0,0
136.807,31.1,30.0,-0.72,0.32,1,0,0,0.0,0,0
136.874,31.1,30.0,-0.72,0.32,1,0,0,0.0,0,0
136.941,31.1,30.0,0.67,0.32,1,0,0,0.0,0,0
137.005,31.1,30.0,2.05,0.32,1,0,0,0.0,0,0
137.079,31.1,30.0,2.05,0.32,1,30,0,0.763,0,0
